"GEO_ID","NAME","B19313_001M","B19313_001E",
"0500000US51011","Appomattox County, Virginia","17078035","328055100",
"0500000US51013","Arlington County, Virginia","197096623","11398563300",
"0500000US51015","Augusta County, Virginia","53077413","1725396200",
"0500000US51017","Bath County, Virginia","12964426","105533800",
"0500000US51019","Bedford County, Virginia","63831333","1877370500",
"0500000US51021","Bland County, Virginia","12866517","140676400",
"0500000US51023","Botetourt County, Virginia","39276243","970881400",
"0500000US51025","Brunswick County, Virginia","24303591","296389000",
"0500000US51027","Buchanan County, Virginia","24819948","409488600",
"0500000US51029","Buckingham County, Virginia","44438799","282665200",
"0500000US51031","Campbell County, Virginia","38463840","1194216400",
"0500000US51033","Caroline County, Virginia","27723743","696774900",
"0500000US51035","Carroll County, Virginia","23375842","559826400",
"0500000US51036","Charles City County, Virginia","12418995","172599100",
"0500000US51037","Charlotte County, Virginia","15970771","219343900",
"0500000US51041","Chesterfield County, Virginia","141402108","9786931400",
"0500000US51043","Clarke County, Virginia","33262125","485264200",
"0500000US51045","Craig County, Virginia","13109270","121364500",
"0500000US51047","Culpeper County, Virginia","43917097","1258434000",
"0500000US51049","Cumberland County, Virginia","18399754","194056900",
"0500000US51051","Dickenson County, Virginia","17754570","259894400",
"0500000US51053","Dinwiddie County, Virginia","33590492","642943000",
"0500000US51057","Essex County, Virginia","14268458","259390500",
"0500000US51059","Fairfax County, Virginia","547277157","51379908600",
"0500000US51061","Fauquier County, Virginia","89411791","2498598300",
"0500000US51063","Floyd County, Virginia","18966246","322017300",
"0500000US51065","Fluvanna County, Virginia","56910862","744243500",
"0500000US51067","Franklin County, Virginia","59791906","1292535600",
"0500000US51069","Frederick County, Virginia","57179880","2121650000",
"0500000US51071","Giles County, Virginia","22928275","361041100",
"0500000US51073","Gloucester County, Virginia","48606301","1002935600",
"0500000US51075","Goochland County, Virginia","85283865","814858900",
"0500000US51077","Grayson County, Virginia","29430751","309149600",
"0500000US51079","Greene County, Virginia","37421012","451486400",
"0500000US51081","Greensville County, Virginia","15975452","214759600",
"0500000US51083","Halifax County, Virginia","48763128","722914600",
"0500000US51085","Hanover County, Virginia","87974210","3391780700",
"0500000US51087","Henrico County, Virginia","135612015","9902021700",
"0500000US51089","Henry County, Virginia","47282593","1053625800",
"0500000US51091","Highland County, Virginia","8060294","61526500",
"0500000US51093","Isle of Wight County, Virginia","38167523","1027124000",
"0500000US51095","James City County, Virginia","93848736","2457076400",
"0500000US51097","King and Queen County, Virginia","14632898","150828900",
"0500000US51099","King George County, Virginia","32934416","743772600",
"0500000US51101","King William County, Virginia","21847205","416469300",
"0500000US51103","Lancaster County, Virginia","27781774","336020100",
"0500000US51105","Lee County, Virginia","20477393","419997400",
"0500000US51107","Loudoun County, Virginia","193019557","13228326700",
"0500000US51109","Louisa County, Virginia","40700321","888803900",
"0500000US51111","Lunenburg County, Virginia","13274187","230109600",
"0500000US51113","Madison County, Virginia","32925024","347967400",
"0500000US51115","Mathews County, Virginia","19885026","243203700",
"0500000US51117","Mecklenburg County, Virginia","42592418","660776800",
"0500000US51119","Middlesex County, Virginia","30823544","309109400",
"0500000US51121","Montgomery County, Virginia","65590394","2039251900",
"0500000US51125","Nelson County, Virginia","34296390","404641400",
"0500000US51127","New Kent County, Virginia","46913017","560384000",
"0500000US51131","Northampton County, Virginia","25473968","292089600",
"0500000US51133","Northumberland County, Virginia","24186135","355750900",
"0500000US51135","Nottoway County, Virginia","23929747","321405400",
"0500000US51137","Orange County, Virginia","37007712","865604500",
"0500000US51139","Page County, Virginia","38320733","553914200",
"0500000US51141","Patrick County, Virginia","19827728","342963300",
"0500000US51143","Pittsylvania County, Virginia","31354249","1304121600",
"0500000US51145","Powhatan County, Virginia","97850119","717576800",
"0500000US51147","Prince Edward County, Virginia","33692920","413377900",
"0500000US51149","Prince George County, Virginia","44513461","905249500",
"0500000US51153","Prince William County, Virginia","195623523","13559083000",
"0500000US51155","Pulaski County, Virginia","28108656","733396900",
"0500000US51157","Rappahannock County, Virginia","35878447","274008200",
"0500000US51159","Richmond County, Virginia","29462180","186229100",
"0500000US51161","Roanoke County, Virginia","78383620","2843256600",
"0500000US51163","Rockbridge County, Virginia","28136075","527720800",
"0500000US51165","Rockingham County, Virginia","76965889","1893558200",
"0500000US51167","Russell County, Virginia","27880008","516533400",
"0500000US51169","Scott County, Virginia","26830809","433719400",
"0500000US51171","Shenandoah County, Virginia","34298354","1016036500",
"0500000US51173","Smyth County, Virginia","36043249","644622600",
"0500000US51175","Southampton County, Virginia","22829081","392063100",
"0500000US51177","Spotsylvania County, Virginia","94484293","3728003800",
"0500000US51179","Stafford County, Virginia","80591514","4322064600",
"0500000US51181","Surry County, Virginia","10646621","167778000",
"0500000US51183","Sussex County, Virginia","10887015","203610700",
"0500000US51185","Tazewell County, Virginia","39970976","850147600",
"0500000US51187","Warren County, Virginia","59472383","1077924800",
"0500000US51191","Washington County, Virginia","60877581","1275925700",
"0500000US51193","Westmoreland County, Virginia","28978630","474031400",
"0500000US51195","Wise County, Virginia","27181691","744595600",
"0500000US51197","Wythe County, Virginia","37160350","597177100",
"0500000US51199","York County, Virginia","79387915","2322993900",
"0500000US51510","Alexandria city, Virginia","178896133","7263089900",
"0500000US51515","Bedford city, Virginia","15355199","124106400",
"0500000US51520","Bristol city, Virginia","29688537","348764700",
"0500000US51530","Buena Vista city, Virginia","11314775","126606500",
"0500000US51540","Charlottesville city, Virginia","49527762","1038824000",
"0500000US51550","Chesapeake city, Virginia","113886018","6425905900",
"0500000US51570","Colonial Heights city, Virginia","21298395","456273300",
"0500000US51580","Covington city, Virginia","17436391","124456300",
"0500000US51590","Danville city, Virginia","31231522","824952500",
"0500000US51595","Emporia city, Virginia","14265695","112044000",
"0500000US51600","Fairfax city, Virginia","54465862","970731300",
"0500000US51610","Falls Church city, Virginia","48164349","635036900",
"0500000US51620","Franklin city, Virginia","12508598","166304900",
"0500000US51630","Fredericksburg city, Virginia","50346054","651451700",
"0500000US51640","Galax city, Virginia","22405485","136008800",
"0500000US51650","Hampton city, Virginia","58659792","3344129100",
"0500000US51660","Harrisonburg city, Virginia","54218824","794059900",
"0500000US51670","Hopewell city, Virginia","15549404","430947600",
"0500000US51678","Lexington city, Virginia","22144035","118984200",
"0500000US51680","Lynchburg city, Virginia","62969840","1591427100",
"0500000US51683","Manassas city, Virginia","47215360","1043826600",
"0500000US51685","Manassas Park city, Virginia","18482153","360681800",
"0500000US51690","Martinsville city, Virginia","15975836","277296200",
"0500000US51700","Newport News city, Virginia","83974289","4409025400",
"0500000US51710","Norfolk city, Virginia","132170222","5756436500",
"0500000US51720","Norton city, Virginia","24872026","93828600",
"0500000US51730","Petersburg city, Virginia","27678805","618348100",
"0500000US51735","Poquoson city, Virginia","36076194","445733100",
"0500000US51740","Portsmouth city, Virginia","45779982","2158458400",
"0500000US51750","Radford city, Virginia","19051082","269184100",
"0500000US51760","Richmond city, Virginia","142123493","5254357300",
"0500000US51770","Roanoke city, Virginia","65791167","2158261600",
"0500000US51775","Salem city, Virginia","40142020","667311700",
"0500000US51790","Staunton city, Virginia","39878088","573177000",
"0500000US51800","Suffolk city, Virginia","65287934","2347620200",
"0500000US51810","Virginia Beach city, Virginia","169727914","13460671000",
"0500000US51820","Waynesboro city, Virginia","28537961","484313200",
"0500000US51830","Williamsburg city, Virginia","22596909","306683900",
"0500000US51840","Winchester city, Virginia","42917661","683640900",
"0500000US53001","Adams County, Washington","14369777","298460300",
"0500000US53003","Asotin County, Washington","33962142","506975500",
"0500000US53005","Benton County, Washington","86785510","4538056200",
"0500000US53007","Chelan County, Washington","64946862","1730709600",
"0500000US53009","Clallam County, Washington","42340143","1727048900",
"0500000US53011","Clark County, Washington","179866049","11543477600",
"0500000US53013","Columbia County, Washington","11984910","102128500",
"0500000US53015","Cowlitz County, Washington","70429954","2323373700",
"0500000US53017","Douglas County, Washington","33731040","830869100",
"0500000US53019","Ferry County, Washington","13576520","135227400",
"0500000US53021","Franklin County, Washington","60830285","1330970300",
"0500000US53023","Garfield County, Washington","5024975","51129100",
"0500000US53025","Grant County, Washington","55213818","1678869400",
"0500000US53027","Grays Harbor County, Washington","87425594","1561255900",
"0500000US53029","Island County, Washington","57589398","2286536300",
"0500000US53031","Jefferson County, Washington","37089969","843678400",
"0500000US53033","King County, Washington","553851666","71805030900",
"0500000US53035","Kitsap County, Washington","115565794","7359363400",
"0500000US53037","Kittitas County, Washington","56391918","935586900",
"0500000US53039","Klickitat County, Washington","22592437","432247200",
"0500000US53041","Lewis County, Washington","43106301","1619539600",
"0500000US53043","Lincoln County, Washington","15822115","260766700",
"0500000US53045","Mason County, Washington","43662228","1335753500",
"0500000US53047","Okanogan County, Washington","39348082","808511800",
"0500000US53049","Pacific County, Washington","26371320","494334300",
"0500000US53051","Pend Oreille County, Washington","22537233","290933500",
"0500000US53053","Pierce County, Washington","218858099","21481232100",
"0500000US53055","San Juan County, Washington","27246098","551851600",
"0500000US53057","Skagit County, Washington","79555554","3102625100",
"0500000US53059","Skamania County, Washington","17311575","262382700",
"0500000US53061","Snohomish County, Washington","220422419","21267612100",
"0500000US53063","Spokane County, Washington","165129413","11590135100",
"0500000US53065","Stevens County, Washington","35909934","939960400",
"0500000US53067","Thurston County, Washington","125582855","7235443900",
"0500000US53069","Wahkiakum County, Washington","8662171","92045600",
"0500000US53071","Walla Walla County, Washington","50417342","1325981600",
"0500000US53073","Whatcom County, Washington","100177269","4979684300",
"0500000US53075","Whitman County, Washington","32611367","853325900",
"0500000US53077","Yakima County, Washington","97440067","4571082000",
"0500000US54001","Barbour County, West Virginia","27476225","281296000",
"0500000US54003","Berkeley County, West Virginia","77904105","2569150800",
"0500000US54005","Boone County, West Virginia","27686712","508800700",
"0500000US54007","Braxton County, West Virginia","17783895","254315300",
"0500000US54009","Brooke County, West Virginia","37509722","541388800",
"0500000US54011","Cabell County, West Virginia","64645810","2092667000",
"0500000US54013","Calhoun County, West Virginia","18760673","129917200",
"0500000US54015","Clay County, West Virginia","14786599","155111800",
"0500000US54017","Doddridge County, West Virginia","13435544","117779300",
"0500000US54019","Fayette County, West Virginia","24812086","788119400",
"0500000US54021","Gilmer County, West Virginia","18131482","116668200",
"0500000US54023","Grant County, West Virginia","12263617","231171800",
"0500000US54025","Greenbrier County, West Virginia","44636315","709016600",
"0500000US54027","Hampshire County, West Virginia","18029059","418847500",
"0500000US54029","Hancock County, West Virginia","46107736","713558600",
"0500000US54031","Hardy County, West Virginia","20426335","234368900",
"0500000US54033","Harrison County, West Virginia","40939382","1438950000",
"0500000US54035","Jackson County, West Virginia","30501979","600102400",
"0500000US54037","Jefferson County, West Virginia","70621418","1547104600",
"0500000US54039","Kanawha County, West Virginia","102345551","4903807600",
"0500000US54041","Lewis County, West Virginia","17527671","299239800",
"0500000US54043","Lincoln County, West Virginia","24090438","359659200",
"0500000US54045","Logan County, West Virginia","30214756","680586200",
"0500000US54047","McDowell County, West Virginia","17724425","292194400",
"0500000US54049","Marion County, West Virginia","33163653","1169516800",
"0500000US54051","Marshall County, West Virginia","91749822","702887100",
"0500000US54053","Mason County, West Virginia","31880097","529757700",
"0500000US54055","Mercer County, West Virginia","42404175","1139852200",
"0500000US54057","Mineral County, West Virginia","34808751","578292100",
"0500000US54059","Mingo County, West Virginia","24861115","475209700",
"0500000US54061","Monongalia County, West Virginia","63583692","2143157400",
"0500000US54063","Monroe County, West Virginia","15206141","255421100",
"0500000US54065","Morgan County, West Virginia","20708857","360915700",
"0500000US54067","Nicholas County, West Virginia","39157022","506995400",
"0500000US54069","Ohio County, West Virginia","49066182","1067717600",
"0500000US54071","Pendleton County, West Virginia","9928751","150806000",
"0500000US54073","Pleasants County, West Virginia","11338218","143850400",
"0500000US54075","Pocahontas County, West Virginia","28926392","174075900",
"0500000US54077","Preston County, West Virginia","29459219","637382000",
"0500000US54079","Putnam County, West Virginia","52074819","1420600800",
"0500000US54081","Raleigh County, West Virginia","44524734","1606111600",
"0500000US54083","Randolph County, West Virginia","35963092","539981100",
"0500000US54085","Ritchie County, West Virginia","19024562","191933200",
"0500000US54087","Roane County, West Virginia","12387989","228296900",
"0500000US54089","Summers County, West Virginia","14033329","210338500",
"0500000US54091","Taylor County, West Virginia","19569709","310582900",
"0500000US54093","Tucker County, West Virginia","22381488","142884400",
"0500000US54095","Tyler County, West Virginia","10989706","170393600",
"0500000US54097","Upshur County, West Virginia","26108913","451460400",
"0500000US54099","Wayne County, West Virginia","32390272","785135700",
"0500000US54101","Webster County, West Virginia","18463454","159679000",
"0500000US54103","Wetzel County, West Virginia","22081687","332253400",
"0500000US54105","Wirt County, West Virginia","8863356","106072700",
"0500000US54107","Wood County, West Virginia","63697818","1985296600",
"0500000US54109","Wyoming County, West Virginia","20454744","423762600",
"0500000US55001","Adams County, Wisconsin","17612250","461211600",
"0500000US55003","Ashland County, Wisconsin","13810665","319870700",
"0500000US55005","Barron County, Wisconsin","34762477","1040707500",
"0500000US55007","Bayfield County, Wisconsin","12923798","363164200",
"0500000US55009","Brown County, Wisconsin","138383445","6553138600",
"0500000US55011","Buffalo County, Wisconsin","8521143","310325000",
"0500000US55013","Burnett County, Wisconsin","23822057","358562800",
"0500000US55015","Calumet County, Wisconsin","40136334","1320528300",
"0500000US55017","Chippewa County, Wisconsin","40488224","1472235900",
"0500000US55019","Clark County, Wisconsin","14055281","684010400",
"0500000US55021","Columbia County, Wisconsin","38844950","1521048000",
"0500000US55023","Crawford County, Wisconsin","17491917","358636400",
"0500000US55025","Dane County, Wisconsin","207804177","15475188500",
"0500000US55027","Dodge County, Wisconsin","48153209","2104458500",
"0500000US55029","Door County, Wisconsin","30315080","815113700",
"0500000US55031","Douglas County, Wisconsin","44013746","1077983500",
"0500000US55033","Dunn County, Wisconsin","25329221","937704400",
"0500000US55035","Eau Claire County, Wisconsin","66713407","2417565800",
"0500000US55037","Florence County, Wisconsin","6115501","93036800",
"0500000US55039","Fond du Lac County, Wisconsin","61701239","2559310800",
"0500000US55041","Forest County, Wisconsin","10587724","196187800",
"0500000US55043","Grant County, Wisconsin","21242348","1052785300",
"0500000US55045","Green County, Wisconsin","34358807","973934000",
"0500000US55047","Green Lake County, Wisconsin","19585516","477168300",
"0500000US55049","Iowa County, Wisconsin","15537627","594836700",
"0500000US55051","Iron County, Wisconsin","6675916","129310800",
"0500000US55053","Jackson County, Wisconsin","14657128","421452300",
"0500000US55055","Jefferson County, Wisconsin","37950962","2047008300",
"0500000US55057","Juneau County, Wisconsin","28782643","615541600",
"0500000US55059","Kenosha County, Wisconsin","115352499","4300165800",
"0500000US55061","Kewaunee County, Wisconsin","12364106","507262000",
"0500000US55063","La Crosse County, Wisconsin","56993401","2811057900",
"0500000US55065","Lafayette County, Wisconsin","9830423","369489200",
"0500000US55067","Langlade County, Wisconsin","17029656","445299100",
"0500000US55069","Lincoln County, Wisconsin","17215952","691777200",
"0500000US55071","Manitowoc County, Wisconsin","49925426","2055080500",
"0500000US55073","Marathon County, Wisconsin","60827568","3434508100",
"0500000US55075","Marinette County, Wisconsin","42123641","966378300",
"0500000US55077","Marquette County, Wisconsin","11325436","353063100",
"0500000US55078","Menominee County, Wisconsin","8379871","62889100",
"0500000US55079","Milwaukee County, Wisconsin","188766872","22259197600",
"0500000US55081","Monroe County, Wisconsin","35024960","1015526900",
"0500000US55083","Oconto County, Wisconsin","31488027","925349500",
"0500000US55085","Oneida County, Wisconsin","47447337","1021691500",
"0500000US55087","Outagamie County, Wisconsin","99312637","4704172600",
"0500000US55089","Ozaukee County, Wisconsin","100194394","3418757800",
"0500000US55091","Pepin County, Wisconsin","9661689","182162300",
"0500000US55093","Pierce County, Wisconsin","29029781","1066448000",
"0500000US55095","Polk County, Wisconsin","21572141","1094630500",
"0500000US55097","Portage County, Wisconsin","36587185","1727085800",
"0500000US55099","Price County, Wisconsin","17577084","334198500",
"0500000US55101","Racine County, Wisconsin","98628582","5125638300",
"0500000US55103","Richland County, Wisconsin","10634982","387784800",
"0500000US55105","Rock County, Wisconsin","66606387","3827301200",
"0500000US55107","Rusk County, Wisconsin","10136176","305612500",
"0500000US55109","St. Croix County, Wisconsin","60945634","2592834200",
"0500000US55111","Sauk County, Wisconsin","33358041","1551478700",
"0500000US55113","Sawyer County, Wisconsin","18255929","390908500",
"0500000US55115","Shawano County, Wisconsin","31605166","943086000",
"0500000US55117","Sheboygan County, Wisconsin","47477985","2880465000",
"0500000US55119","Taylor County, Wisconsin","18903673","465388100",
"0500000US55121","Trempealeau County, Wisconsin","24837439","662421500",
"0500000US55123","Vernon County, Wisconsin","26623350","636857400",
"0500000US55125","Vilas County, Wisconsin","23209110","590032900",
"0500000US55127","Walworth County, Wisconsin","64403881","2723331600",
"0500000US55129","Washburn County, Wisconsin","13399411","371557800",
"0500000US55131","Washington County, Wisconsin","75362095","3981719400",
"0500000US55133","Waukesha County, Wisconsin","171583046","14191013700",
"0500000US55135","Waupaca County, Wisconsin","26573583","1223650200",
"0500000US55137","Waushara County, Wisconsin","20665497","541925700",
"0500000US55139","Winnebago County, Wisconsin","107489021","4354079900",
"0500000US55141","Wood County, Wisconsin","40997088","1857055700",
"0500000US56001","Albany County, Wyoming","48185020","894863200",
"0500000US56003","Big Horn County, Wyoming","23595816","280316000",
"0500000US56005","Campbell County, Wyoming","54769053","1380366100",
"0500000US56007","Carbon County, Wyoming","22158883","408127400",
"0500000US56009","Converse County, Wyoming","19773590","370698500",
"0500000US56011","Crook County, Wyoming","10781721","165781400",
"0500000US56013","Fremont County, Wyoming","45417667","939709100",
"0500000US56015","Goshen County, Wyoming","19365429","305079300",
"0500000US56017","Hot Springs County, Wyoming","10054508","119268300",
"0500000US56019","Johnson County, Wyoming","20331868","222239400",
"0500000US56021","Laramie County, Wyoming","81731857","2445181000",
"0500000US56023","Lincoln County, Wyoming","19981810","426070400",
"0500000US56025","Natrona County, Wyoming","87456734","2075828900",
"0500000US56027","Niobrara County, Wyoming","6350502","55611000",
"0500000US56029","Park County, Wyoming","44447330","722526600",
"0500000US56031","Platte County, Wyoming","17575936","209319000",
"0500000US56033","Sheridan County, Wyoming","34617363","759325300",
"0500000US56035","Sublette County, Wyoming","26304790","293018800",
"0500000US56037","Sweetwater County, Wyoming","53631462","1308602300",
"0500000US56039","Teton County, Wyoming","101919832","878346900",
"0500000US56041","Uinta County, Wyoming","37196794","502333200",
"0500000US56043","Washakie County, Wyoming","35445157","236196700",
"0500000US56045","Weston County, Wyoming","16309137","201122700",
"0500000US72001","Adjuntas Municipio, Puerto Rico","8864710","116736200",
"0500000US72003","Aguada Municipio, Puerto Rico","29495189","313125600",
"0500000US72005","Aguadilla Municipio, Puerto Rico","25967288","490045900",
"0500000US72007","Aguas Buenas Municipio, Puerto Rico","15815089","216017400",
"0500000US72009","Aibonito Municipio, Puerto Rico","20796663","214849900",
"0500000US72011","Añasco Municipio, Puerto Rico","12383060","221858400",
"0500000US72013","Arecibo Municipio, Puerto Rico","42062567","865683100",
"0500000US72015","Arroyo Municipio, Puerto Rico","12338445","147979800",
"0500000US72017","Barceloneta Municipio, Puerto Rico","20733874","207792500",
"0500000US72019","Barranquitas Municipio, Puerto Rico","10197005","199431100",
"0500000US72021","Bayamón Municipio, Puerto Rico","53565619","2584459800",
"0500000US72023","Cabo Rojo Municipio, Puerto Rico","41413418","454169300",
"0500000US72025","Caguas Municipio, Puerto Rico","61032560","1702363800",
"0500000US72027","Camuy Municipio, Puerto Rico","15729518","260693800",
"0500000US72029","Canóvanas Municipio, Puerto Rico","19628748","464521100",
"0500000US72031","Carolina Municipio, Puerto Rico","58327222","2464415500",
"0500000US72033","Cataño Municipio, Puerto Rico","16157201","283563000",
"0500000US72035","Cayey Municipio, Puerto Rico","23774933","464835800",
"0500000US72037","Ceiba Municipio, Puerto Rico","13083838","139975000",
"0500000US72039","Ciales Municipio, Puerto Rico","7893087","121580700",
"0500000US72041","Cidra Municipio, Puerto Rico","22615347","443672500",
"0500000US72043","Coamo Municipio, Puerto Rico","21507759","308156900",
"0500000US72045","Comerío Municipio, Puerto Rico","10382402","140331300",
"0500000US72047","Corozal Municipio, Puerto Rico","17105917","260221200",
"0500000US72049","Culebra Municipio, Puerto Rico","4293784","20066300",
"0500000US72051","Dorado Municipio, Puerto Rico","40283946","552698000",
"0500000US72053","Fajardo Municipio, Puerto Rico","17903663","376830400",
"0500000US72054","Florida Municipio, Puerto Rico","8878319","93149900",
"0500000US72055","Guánica Municipio, Puerto Rico","9399156","122014200",
"0500000US72057","Guayama Municipio, Puerto Rico","17330104","400601500",
"0500000US72059","Guayanilla Municipio, Puerto Rico","9382511","149577400",
"0500000US72061","Guaynabo Municipio, Puerto Rico","67802518","2017940700",
"0500000US72063","Gurabo Municipio, Puerto Rico","30479080","535721300",
"0500000US72065","Hatillo Municipio, Puerto Rico","17369861","330419100",
"0500000US72067","Hormigueros Municipio, Puerto Rico","8386131","170019400",
"0500000US72069","Humacao Municipio, Puerto Rico","26874471","568053900",
"0500000US72071","Isabela Municipio, Puerto Rico","14104174","313341700",
"0500000US72073","Jayuya Municipio, Puerto Rico","8771747","117647100",
"0500000US72075","Juana Díaz Municipio, Puerto Rico","25220159","404506700",
"0500000US72077","Juncos Municipio, Puerto Rico","22412502","357185700",
"0500000US72079","Lajas Municipio, Puerto Rico","11876793","178272200",
"0500000US72081","Lares Municipio, Puerto Rico","14701422","214096900",
"0500000US72083","Las Marías Municipio, Puerto Rico","5704135","65167300",
"0500000US72085","Las Piedras Municipio, Puerto Rico","23720046","346300800",
"0500000US72087","Loíza Municipio, Puerto Rico","12472529","247157100",
"0500000US72089","Luquillo Municipio, Puerto Rico","15237349","211504700",
"0500000US72091","Manatí Municipio, Puerto Rico","23223993","399406400",
"0500000US72093","Maricao Municipio, Puerto Rico","4884530","33263400",
"0500000US72095","Maunabo Municipio, Puerto Rico","8182261","91288100",
"0500000US72097","Mayagüez Municipio, Puerto Rico","41878592","858748900",
"0500000US72099","Moca Municipio, Puerto Rico","25745416","278189000",
"0500000US72101","Morovis Municipio, Puerto Rico","13722793","200900800",
"0500000US72103","Naguabo Municipio, Puerto Rico","12861986","198736700",
"0500000US72105","Naranjito Municipio, Puerto Rico","11139981","194449200",
"0500000US72107","Orocovis Municipio, Puerto Rico","9406652","145037500",
"0500000US72109","Patillas Municipio, Puerto Rico","8949208","135462000",
"0500000US72111","Peñuelas Municipio, Puerto Rico","11090241","161212500",
"0500000US72113","Ponce Municipio, Puerto Rico","56878824","1631372600",
"0500000US72115","Quebradillas Municipio, Puerto Rico","11556168","163563200",
"0500000US72117","Rincón Municipio, Puerto Rico","11217515","133297800",
"0500000US72119","Río Grande Municipio, Puerto Rico","24735509","545351200",
"0500000US72121","Sabana Grande Municipio, Puerto Rico","11323285","200655400",
"0500000US72123","Salinas Municipio, Puerto Rico","15764802","217115000",
"0500000US72125","San Germán Municipio, Puerto Rico","11782320","290352300",
"0500000US72127","San Juan Municipio, Puerto Rico","113185852","6488496800",
"0500000US72129","San Lorenzo Municipio, Puerto Rico","16089503","346864500",
"0500000US72131","San Sebastián Municipio, Puerto Rico","13439241","277502400",
"0500000US72133","Santa Isabel Municipio, Puerto Rico","11974972","197163400",
"0500000US72135","Toa Alta Municipio, Puerto Rico","37324418","804309400",
"0500000US72137","Toa Baja Municipio, Puerto Rico","26561095","993871600",
"0500000US72139","Trujillo Alto Municipio, Puerto Rico","51759481","1100875600",
"0500000US72141","Utuado Municipio, Puerto Rico","14924807","228579600",
"0500000US72143","Vega Alta Municipio, Puerto Rico","34675665","353867600",
"0500000US72145","Vega Baja Municipio, Puerto Rico","37847872","547110600",
"0500000US72147","Vieques Municipio, Puerto Rico","6948388","75011400",
"0500000US72149","Villalba Municipio, Puerto Rico","12323091","182684600",
"0500000US72151","Yabucoa Municipio, Puerto Rico","12426368","285962000",
"0500000US72153","Yauco Municipio, Puerto Rico","13586376","317707900",
"310M100US10180","Abilene, TX Metro Area","107439011","3547120800",
"310M100US10380","Aguadilla-Isabela-San Sebasti?n, PR Metro Area","56526250","2241457800",
"310M100US10420","Akron, OH Metro Area","201194970","18503331100",
"310M100US10500","Albany, GA Metro Area","73473564","3092187500",
"310M100US10580","Albany-Schenectady-Troy, NY Metro Area","224898349","25769613000",
"310M100US10740","Albuquerque, NM Metro Area","203192839","21912170000",
"310M100US10780","Alexandria, LA Metro Area","92473094","3277039100",
"310M100US10900","Allentown-Bethlehem-Easton, PA-NJ Metro Area","211888626","22820824700",
"310M100US11020","Altoona, PA Metro Area","89220581","2907345000",
"310M100US11100","Amarillo, TX Metro Area","107582937","5802379100",
"310M100US11180","Ames, IA Metro Area","65672982","2229271000",
"310M100US11260","Anchorage, AK Metro Area","200557727","12206344200",
"310M100US11300","Anderson, IN Metro Area","59577126","2855255000",
"310M100US11340","Anderson, SC Metro Area","117958897","4062684100",
"310M100US11460","Ann Arbor, MI Metro Area","160467711","10771094700",
"310M100US11500","Anniston-Oxford, AL Metro Area","62054866","2410197700",
"310M100US11540","Appleton, WI Metro Area","99760539","6024700900",
"310M100US11700","Asheville, NC Metro Area","159998643","10499636900",
"310M100US12020","Athens-Clarke County, GA Metro Area","107901112","4145925000",
"310M100US12060","Atlanta-Sandy Springs-Marietta, GA Metro Area","799836374","147877004900",
"310M100US12100","Atlantic City-Hammonton, NJ Metro Area","169906417","7442961300",
"310M100US12220","Auburn-Opelika, AL Metro Area","81050162","3077383900",
"310M100US12260","Augusta-Richmond County, GA-SC Metro Area","193350880","12617994400",
"310M100US12420","Austin-Round Rock-San Marcos, TX Metro Area","391393260","48900654500",
"310M100US12540","Bakersfield-Delano, CA Metro Area","211958756","16395632400",
"310M100US12580","Baltimore-Towson, MD Metro Area","555625875","89969715800",
"310M100US12620","Bangor, ME Metro Area","68086955","3513930600",
"310M100US12700","Barnstable Town, MA Metro Area","173998785","7665387700",
"310M100US12940","Baton Rouge, LA Metro Area","239439274","19567676100",
"310M100US12980","Battle Creek, MI Metro Area","64795272","3039212900",
"310M100US13020","Bay City, MI Metro Area","68654136","2492880900",
"310M100US13140","Beaumont-Port Arthur, TX Metro Area","120693598","8683749500",
"310M100US13380","Bellingham, WA Metro Area","100177269","4979684300",
"310M100US13460","Bend, OR Metro Area","114916163","4315467000",
"310M100US13740","Billings, MT Metro Area","92851974","4016843800",
"310M100US13780","Binghamton, NY Metro Area","97173738","6146020900",
"310M100US13820","Birmingham-Hoover, AL Metro Area","322968726","29517923700",
"310M100US13900","Bismarck, ND Metro Area","84942569","2943379900",
"310M100US13980","Blacksburg-Christiansburg-Radford, VA Metro Area","78367234","3402874000",
"310M100US14020","Bloomington, IN Metro Area","100481001","4073274100",
"310M100US14060","Bloomington-Normal, IL Metro Area","104356799","4695641600",
"310M100US14260","Boise City-Nampa, ID Metro Area","186851715","14697114600",
"310M100US14460","Boston-Cambridge-Quincy, MA-NH Metro Area","896874290","164326351800",
"310M100US14500","Boulder, CO Metro Area","202929293","10721174600",
"310M100US14540","Bowling Green, KY Metro Area","99628476","2776581000",
"310M100US14740","Bremerton-Silverdale, WA Metro Area","115565794","7359363400",
"310M100US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","596421963","43723048100",
"310M100US15180","Brownsville-Harlingen, TX Metro Area","109550020","5389867800",
"310M100US15260","Brunswick, GA Metro Area","104318716","2800165100",
"310M100US15380","Buffalo-Niagara Falls, NY Metro Area","228150259","29533825300",
"310M100US15500","Burlington, NC Metro Area","72145878","3356029000",
"310M100US15540","Burlington-South Burlington, VT Metro Area","117634685","6205543000",
"310M100US15940","Canton-Massillon, OH Metro Area","162609018","9663453200",
"310M100US15980","Cape Coral-Fort Myers, FL Metro Area","294583819","17848617900",
"310M100US16020","Cape Girardeau-Jackson, MO-IL Metro Area","54561705","2069670200",
